#  ndepot: 63
#   ndump: 6
# npickup: 5000
#
# trash collection test problem
#
# type: 0:  vehicle
#       1:  dump
#       2:  pickup
#
# For vehicles:
#   demand - is vehicle capcity
#   x,y - vehicle home location
#   tw_open - start time for the vehicle
#   tw_close - time vechile must be home
#   service - NA
#
# For dump facilities:
#   demand - NA
#   x,y - location of the dump
#   tw_open - time dump opens
#   tw_close - time dump closes
#   service - time to service the dump
#
# For pickup locations
#   demand - potential load to add to vehicle
#   x,y - location of pickup
#   tw_open - earliest pickup time
#   tw_close - latest pickup time
#   service - time to service the pickup
#
# Times are in minutes from 0 hour (mid-night)
#
#nid    type    x       y       demand  tw_open tw_close        service
104 2 54.6147549391328 40.7356645449511 100 0 1440 5
105 2 96.0849570783829 0.493130807036835 100 0 1440 5
106 2 -82.0535496001604 -16.8377583316584 100 0 1440 5
107 2 89.5674186903129 -30.0501095900657 100 0 1440 5
108 2 -8.82657624352348 -96.5192471934529 100 0 1440 5
109 2 75.9136197760846 45.6435685072009 100 0 1440 5
110 2 -61.9226296167561 -74.4835303792428 100 0 1440 5
111 2 88.4427457632334 -24.4101708191138 100 0 1440 5
112 2 -1.51241106025211 32.7350570036913 100 0 1440 5
113 2 65.5935736232117 81.9474157273035 100 0 1440 5
114 2 10.4126160608679 99.3955905483489 100 0 1440 5
115 2 50.0902953682662 84.9815798770507 100 0 1440 5
116 2 -85.3057794629812 76.1363029033646 100 0 1440 5
117 2 -96.0536165500947 8.99999381551453 100 0 1440 5
118 2 -88.2069347723949 -99.0230065825671 100 0 1440 5
119 2 48.112965115228 -57.55367242473 100 0 1440 5
120 2 -60.0592583210179 -90.7503461165277 100 0 1440 5
121 2 37.2604542715315 -39.5602677668862 100 0 1440 5
122 2 -72.8269356969996 30.6180636326502 100 0 1440 5
123 2 21.8669123100021 58.1676404870493 100 0 1440 5
124 2 -40.4539594867678 78.9382021990946 100 0 1440 5
125 2 30.8878361459357 23.8073931123679 100 0 1440 5
126 2 42.6053729132356 -44.8103702219299 100 0 1440 5
127 2 -31.1611350541746 64.3270350010525 100 0 1440 5
128 2 17.0342619847368 42.1438072336002 100 0 1440 5
129 2 91.7993191307936 -71.0199895249488 100 0 1440 5
130 2 -57.9307747666313 22.0239809759704 100 0 1440 5
131 2 -21.0704012287643 -75.9297631684447 100 0 1440 5
132 2 67.1011939156251 98.4730561252491 100 0 1440 5
133 2 11.5033359191862 -72.7440398727637 100 0 1440 5
134 2 73.8458537929525 58.1261365039182 100 0 1440 5
135 2 12.7248792628045 -32.9592894615203 100 0 1440 5
136 2 55.1746243374176 -75.4465653400928 100 0 1440 5
137 2 81.8982522315217 -11.9496112540205 100 0 1440 5
138 2 -15.6276160518438 0.992361810776288 100 0 1440 5
139 2 -90.3757701692207 -41.7751578153641 100 0 1440 5
140 2 -31.9183904711785 83.945108820501 100 0 1440 5
141 2 11.0416875419297 51.2930431735256 100 0 1440 5
142 2 30.9815697235173 -23.6747624277399 100 0 1440 5
143 2 -73.2630499142381 -53.8890276042039 100 0 1440 5
144 2 -20.5628452877811 8.46402988383375 100 0 1440 5
145 2 71.484571217254 -8.99664656534327 100 0 1440 5
146 2 79.6614042264459 63.1299009266712 100 0 1440 5
147 2 -44.2561295054539 -18.3277104107745 100 0 1440 5
148 2 -26.2796281380297 -74.9076115446087 100 0 1440 5
149 2 50.7317016467674 -30.8495645071886 100 0 1440 5
150 2 69.9452003376088 -31.8786094685692 100 0 1440 5
151 2 42.4623922532412 -48.5585943637048 100 0 1440 5
152 2 -25.3942584223402 37.2227553327605 100 0 1440 5
153 2 41.5546384407342 -11.2115077394023 100 0 1440 5
154 2 -13.7307001196824 -30.9316604189604 100 0 1440 5
155 2 -57.3585762941953 -74.047751275198 100 0 1440 5
156 2 -74.0313315245935 -40.1974404117141 100 0 1440 5
157 2 -90.7031797240542 91.5909038803264 100 0 1440 5
158 2 13.6121319720452 -19.3564265729123 100 0 1440 5
159 2 -12.4481128638884 -10.9172793133794 100 0 1440 5
160 2 78.0860820503683 -44.9841332384096 100 0 1440 5
161 2 3.97486346635318 -12.7108892098121 100 0 1440 5
162 2 74.9549037611963 46.5474809409415 100 0 1440 5
163 2 -95.7724677383176 84.3393785563123 100 0 1440 5
164 2 -83.0956025364394 -81.5402674474171 100 0 1440 5
165 2 -53.1059411630771 -48.8447944083006 100 0 1440 5
166 2 -50.9192307477427 -31.8846587402703 100 0 1440 5
167 2 37.7498552571971 -9.11678737368362 100 0 1440 5
168 2 -59.1512867938825 -74.6572800944193 100 0 1440 5
169 2 -85.3398530211599 -19.4500377659537 100 0 1440 5
170 2 -50.5441155775507 -57.6848999437431 100 0 1440 5
171 2 56.7599846359194 -74.896594235652 100 0 1440 5
172 2 37.4986850941191 62.0534798751692 100 0 1440 5
173 2 -32.1164855358155 62.6908435309431 100 0 1440 5
174 2 -91.5876806669893 0.987401973466717 100 0 1440 5
175 2 88.4194578171552 52.8037712586283 100 0 1440 5
176 2 -58.44192145289 40.517609164425 100 0 1440 5
177 2 27.5360160982039 -26.8226594743609 100 0 1440 5
178 2 -44.4206395617663 -81.6250016359191 100 0 1440 5
179 2 -74.6691252921273 -7.42562104342852 100 0 1440 5
180 2 65.8965636034345 -78.918690273872 100 0 1440 5
181 2 88.8346907873107 98.4438097196929 100 0 1440 5
182 2 -94.513701204621 85.4339619760395 100 0 1440 5
183 2 74.4684771266058 -7.32130803744582 100 0 1440 5
184 2 89.0438796255133 -45.7693116824146 100 0 1440 5
185 2 -19.3092988990749 -44.8072133188575 100 0 1440 5
186 2 -23.5136376214051 37.1144527243672 100 0 1440 5
187 2 -23.0422346022301 71.7943486603914 100 0 1440 5
188 2 55.3680591481857 92.2758463996956 100 0 1440 5
189 2 28.1758891052924 -34.0054329523056 100 0 1440 5
190 2 51.6280131999657 62.7440911900891 100 0 1440 5
191 2 -82.4176740554897 28.2035373261451 100 0 1440 5
192 2 -1.7290371767551 -80.8007767291258 100 0 1440 5
193 2 -43.8765964526034 42.6216584405566 100 0 1440 5
194 2 -38.1736075591867 29.8423089868237 100 0 1440 5
195 2 -35.8148937917868 42.5367230968888 100 0 1440 5
196 2 32.0859399132878 0.187967826468594 100 0 1440 5
197 2 83.8929159670975 27.3195193045424 100 0 1440 5
198 2 -77.3357407036222 8.13935763567599 100 0 1440 5
199 2 -70.3295642771998 25.9312995610557 100 0 1440 5
200 2 74.9639912880077 -38.0595731657138 100 0 1440 5
201 2 -95.5049941843846 47.0978131900679 100 0 1440 5
202 2 88.3783317370025 93.2689700890563 100 0 1440 5
203 2 33.1021546719334 98.4745497359924 100 0 1440 5
204 2 62.8863743760526 -19.3428498831395 100 0 1440 5
205 2 -84.3166428415124 -52.740780507331 100 0 1440 5
206 2 0.0634998889474048 -1.45101845594979 100 0 1440 5
207 2 51.4322737572563 22.0581136983455 100 0 1440 5
208 2 94.043152025575 -23.3028744689193 100 0 1440 5
209 2 76.287472041124 -12.2343458343366 100 0 1440 5
210 2 99.8539452379568 -91.5404713140362 100 0 1440 5
211 2 99.6836517057936 57.2789726329049 100 0 1440 5
212 2 3.16874972659846 93.2002691358093 100 0 1440 5
213 2 97.972668095084 -90.3254335784183 100 0 1440 5
214 2 58.8167613587053 -31.1262409973295 100 0 1440 5
215 2 -45.0507607553625 -34.2202284344708 100 0 1440 5
216 2 7.02714814832532 -29.4524915618865 100 0 1440 5
217 2 -49.2218095367981 -91.2392100620067 100 0 1440 5
218 2 23.5202343732489 26.7912943103823 100 0 1440 5
219 2 48.3595008710431 -62.5708844542217 100 0 1440 5
220 2 85.0909004445107 -80.6498908912658 100 0 1440 5
221 2 60.1983306216844 -10.4277604166484 100 0 1440 5
222 2 24.7155038416032 26.2700051314738 100 0 1440 5
223 2 89.2086882460596 86.0002865448777 100 0 1440 5
224 2 63.5597262800282 -58.2697919425812 100 0 1440 5
225 2 -95.7644928226934 15.5505571784843 100 0 1440 5
226 2 -88.7031127124224 17.4469650649797 100 0 1440 5
227 2 -43.2802984601786 27.5146408346401 100 0 1440 5
228 2 -43.7840029682484 53.9748282587425 100 0 1440 5
229 2 80.7683262178294 -80.5193776906478 100 0 1440 5
230 2 73.6827140629863 41.9847667903952 100 0 1440 5
231 2 -2.53366244337556 -67.826240887031 100 0 1440 5
232 2 -17.7840108831212 -76.7840367809583 100 0 1440 5
233 2 8.74170129376566 -6.58434329329651 100 0 1440 5
234 2 -97.0149232466348 20.9746938454003 100 0 1440 5
235 2 0.260785967912369 -76.1877658584311 100 0 1440 5
236 2 28.7673449018207 46.6096314750871 100 0 1440 5
237 2 51.1001756096185 -61.6425367917529 100 0 1440 5
238 2 -4.18652917168387 -9.72644518186314 100 0 1440 5
239 2 85.3532974812985 -9.93920683851144 100 0 1440 5
240 2 -44.2552568552166 -26.4428859848806 100 0 1440 5
241 2 3.04965150271741 21.3541528189708 100 0 1440 5
242 2 -40.7161442603943 3.44629909465937 100 0 1440 5
243 2 -58.9199897262525 61.91726485212 100 0 1440 5
244 2 49.6473434251648 -0.16809998712688 100 0 1440 5
245 2 -23.8532052122231 61.3105258852286 100 0 1440 5
246 2 96.7812331701431 -46.0681541978119 100 0 1440 5
247 2 68.6339835170422 23.1807130992806 100 0 1440 5
248 2 -74.0968684871056 -52.9538212347859 100 0 1440 5
249 2 -73.1205559546972 44.6890858982229 100 0 1440 5
250 2 62.2504006369617 55.7448700887875 100 0 1440 5
251 2 -45.5764506763394 -81.7881276619985 100 0 1440 5
252 2 51.3768551308381 81.7110282240151 100 0 1440 5
253 2 27.8154174319717 -41.587523057494 100 0 1440 5
254 2 -40.7338988486707 -34.0283966199053 100 0 1440 5
255 2 -20.4788430588117 -59.2591682643516 100 0 1440 5
256 2 13.0398020633955 -74.7852369871055 100 0 1440 5
257 2 -39.9388279088932 -80.3390516948738 100 0 1440 5
258 2 -69.1396478608873 -67.4869832462747 100 0 1440 5
259 2 -3.0050544766091 -93.0492720190003 100 0 1440 5
260 2 94.1112350644126 59.3642173194439 100 0 1440 5
261 2 17.6858337413783 80.8912622610436 100 0 1440 5
262 2 37.061299324521 -93.0259309280217 100 0 1440 5
263 2 60.4543443060713 42.8240189449056 100 0 1440 5
264 2 35.5828605175368 41.7040505535681 100 0 1440 5
265 2 57.9301765218496 93.2862735504401 100 0 1440 5
266 2 -50.6754962196474 75.293014013468 100 0 1440 5
267 2 -29.0699384841623 48.7457229781555 100 0 1440 5
268 2 58.8892703021379 10.649476162564 100 0 1440 5
269 2 5.43419567149712 -77.0227784364508 100 0 1440 5
270 2 -95.4858671521286 -72.3499273556939 100 0 1440 5
271 2 -75.752114160094 -56.3841788878236 100 0 1440 5
272 2 -95.4111411820797 82.5381264935629 100 0 1440 5
273 2 24.380978121328 -68.2364112513696 100 0 1440 5
274 2 55.8180881294369 14.3900906694597 100 0 1440 5
275 2 -12.6552132149364 -63.7691680718106 100 0 1440 5
276 2 2.27127962135185 21.0270790939603 100 0 1440 5
277 2 9.36863857721946 -42.3118087412874 100 0 1440 5
278 2 33.9576662570131 -83.8608879950897 100 0 1440 5
279 2 9.51486275391673 -76.5476186395531 100 0 1440 5
280 2 -71.4909313729656 93.8313823404599 100 0 1440 5
281 2 -86.013848828393 60.7079803527327 100 0 1440 5
282 2 -10.7210893603188 93.9901128112382 100 0 1440 5
283 2 83.3617481665492 -27.3115978008221 100 0 1440 5
284 2 32.5226233271401 -77.3792692126449 100 0 1440 5
285 2 35.4829692621443 34.8338455666934 100 0 1440 5
286 2 23.7893748932812 -20.4215473707421 100 0 1440 5
287 2 10.2731534557158 -89.5295894411348 100 0 1440 5
288 2 -86.6707100179603 78.9612531246746 100 0 1440 5
289 2 -95.4136115445387 -69.5044768295347 100 0 1440 5
290 2 -58.069418844692 -84.9370882416707 100 0 1440 5
291 2 -3.47772573630394 -90.581880922521 100 0 1440 5
292 2 -82.5011267647533 -17.4903118631846 100 0 1440 5
293 2 91.4346704341447 79.5205259258594 100 0 1440 5
294 2 49.8530189881855 -40.5265034820303 100 0 1440 5
295 2 8.63986866893285 -57.3595408877068 100 0 1440 5
296 2 -6.76055489419625 -82.7624634477104 100 0 1440 5
297 2 31.7580076650664 69.9988226615929 100 0 1440 5
298 2 -84.8129069259549 -59.4174934666086 100 0 1440 5
299 2 50.4898637705814 -42.3701033020919 100 0 1440 5
300 2 84.3888928112342 97.2830891752096 100 0 1440 5
301 2 -98.1465284328159 -20.5621913192246 100 0 1440 5
302 2 -37.2200095958668 50.4006706855904 100 0 1440 5
303 2 89.5204154590935 10.9647395321062 100 0 1440 5
304 2 -23.0107926258135 86.0995441891362 100 0 1440 5
305 2 26.5641492169401 -58.0050794834605 100 0 1440 5
306 2 -73.4049998340275 -42.4045291333897 100 0 1440 5
307 2 55.9514077009617 0.641944755163593 100 0 1440 5
308 2 -78.5279225341064 -99.1122609760851 100 0 1440 5
309 2 91.3867361693825 -0.791938948559334 100 0 1440 5
310 2 -96.0536179685981 41.5740851806078 100 0 1440 5
311 2 66.1984401657485 34.6207497882446 100 0 1440 5
312 2 45.0859154395751 18.8723346761265 100 0 1440 5
313 2 -52.004084526866 -36.4731864837481 100 0 1440 5
314 2 65.4694410486208 -59.3313052686568 100 0 1440 5
315 2 -19.3775844764737 82.1652609965028 100 0 1440 5
316 2 -57.9539949930954 42.8006028737741 100 0 1440 5
317 2 51.8879154573334 -89.9197646162222 100 0 1440 5
318 2 -37.2979701586381 -49.1927893632777 100 0 1440 5
319 2 -4.2670997591479 -31.1680525574857 100 0 1440 5
320 2 82.9910225106694 -19.8867210241644 100 0 1440 5
321 2 -48.4902986313251 -95.5001643266868 100 0 1440 5
322 2 44.8802613183183 -88.7522095889864 100 0 1440 5
323 2 -7.73750479659796 -3.5442005043322 100 0 1440 5
324 2 20.6807462467459 -56.4427440026975 100 0 1440 5
325 2 -39.8456815633303 73.249151681371 100 0 1440 5
326 2 47.5277775959491 70.4008253553667 100 0 1440 5
327 2 13.0685149933917 96.2467245631373 100 0 1440 5
328 2 -14.528669211483 -9.41979234966652 100 0 1440 5
329 2 -14.933033554744 -72.2058463456946 100 0 1440 5
330 2 -52.355516662211 37.4573930972559 100 0 1440 5
331 2 -71.3926628500936 56.1155647080611 100 0 1440 5
332 2 -38.0439142331447 -15.3324592078548 100 0 1440 5
333 2 62.6204483888806 -34.9184815815462 100 0 1440 5
334 2 -6.22278578661266 94.4884819194755 100 0 1440 5
335 2 62.7658452402663 2.60693342055305 100 0 1440 5
336 2 -82.7387389412017 -16.1476098297328 100 0 1440 5
337 2 54.0826982911788 -15.8253745165766 100 0 1440 5
338 2 -86.0186263199999 68.8746060193097 100 0 1440 5
339 2 98.123452070552 -36.6761186928287 100 0 1440 5
340 2 -88.1620971619604 -60.0503191442158 100 0 1440 5
341 2 -6.58684423562264 82.529941634148 100 0 1440 5
342 2 -19.3408662098385 47.3707433385044 100 0 1440 5
343 2 -42.7427481365847 -12.5127870355314 100 0 1440 5
344 2 -34.8075925596383 26.6355962551927 100 0 1440 5
345 2 -53.3111826124561 -74.720727472662 100 0 1440 5
346 2 -31.5136417717405 50.8068401046643 100 0 1440 5
347 2 -34.5080872686999 -39.7199101977506 100 0 1440 5
348 2 -28.1500375028649 -94.685897908505 100 0 1440 5
349 2 -57.8251425181897 17.0161723079516 100 0 1440 5
350 2 -19.8830317207602 -17.6305612752998 100 0 1440 5
351 2 40.5349832731979 -89.1136339178402 100 0 1440 5
352 2 66.9466272900088 84.782489245157 100 0 1440 5
353 2 -39.2812266393072 -52.0323852386909 100 0 1440 5
354 2 34.080034932564 -87.3947018290465 100 0 1440 5
355 2 -74.2726503769354 84.6389179372338 100 0 1440 5
356 2 26.1973667799175 34.028210845554 100 0 1440 5
357 2 -61.938927366365 -64.9351579835226 100 0 1440 5
358 2 10.2614428245467 70.7331885006198 100 0 1440 5
359 2 -13.8223582219787 -73.5479623619781 100 0 1440 5
360 2 -48.4110837364703 67.0596015035301 100 0 1440 5
361 2 23.819582640899 33.310119316549 100 0 1440 5
362 2 30.5885342221963 -25.4546463509001 100 0 1440 5
363 2 20.8384505344661 5.71977787092663 100 0 1440 5
364 2 41.9979161102624 34.4933790756954 100 0 1440 5
365 2 -33.6814754020715 -46.0310631285594 100 0 1440 5
366 2 16.0127037516851 -49.8745508620999 100 0 1440 5
367 2 -91.3787211397796 2.11994329437033 100 0 1440 5
368 2 77.0363185329877 -71.3078581489128 100 0 1440 5
369 2 48.0975575273099 93.5000123088358 100 0 1440 5
370 2 5.61147707457295 67.8050738377095 100 0 1440 5
371 2 -97.0637859691642 -32.7287608615805 100 0 1440 5
372 2 -47.222369154445 37.5653865508184 100 0 1440 5
373 2 83.8500595564561 -49.2317402611022 100 0 1440 5
374 2 49.6081692149097 52.2263274272774 100 0 1440 5
375 2 16.581369358186 -21.0511008865083 100 0 1440 5
376 2 -0.380877839744898 66.7178850313405 100 0 1440 5
377 2 10.7039766591377 -10.0312960516234 100 0 1440 5
378 2 95.3337807403422 12.0731376887164 100 0 1440 5
379 2 -2.30379316053089 12.571927393769 100 0 1440 5
380 2 85.3866829783506 90.4495700819439 100 0 1440 5
381 2 -49.8273685810126 -7.17786926026491 100 0 1440 5
382 2 73.6323525003492 78.979414279857 100 0 1440 5
383 2 87.5319145547444 -31.0670980590558 100 0 1440 5
384 2 60.8905896267977 89.1813932071216 100 0 1440 5
385 2 -98.2330531068989 35.9860769309208 100 0 1440 5
386 2 -37.0624378752687 45.317398124277 100 0 1440 5
387 2 72.08107514113 -82.3509010660771 100 0 1440 5
388 2 -59.5080120057155 -15.7980702155783 100 0 1440 5
389 2 40.1746031538629 28.257576031406 100 0 1440 5
390 2 -40.7750920145212 47.0148880596327 100 0 1440 5
391 2 92.1479241717854 -57.4284894298913 100 0 1440 5
392 2 -73.1585264802895 90.1998194884129 100 0 1440 5
393 2 -68.9242934128835 47.0268881101234 100 0 1440 5
394 2 12.2703888251444 50.2453388849148 100 0 1440 5
395 2 60.2295597678044 -91.6038589961047 100 0 1440 5
396 2 -13.1972931137675 -28.1325576286122 100 0 1440 5
397 2 55.0786145248104 -75.4257451290798 100 0 1440 5
398 2 -97.8768502451565 -30.2198625527438 100 0 1440 5
399 2 -52.3824727288577 6.9797776879895 100 0 1440 5
400 2 -35.3244326259976 12.9315434914304 100 0 1440 5
401 2 34.9236202902397 52.1845334511582 100 0 1440 5
402 2 -75.57387217499 71.9876759089146 100 0 1440 5
403 2 51.4182653067046 87.370247883193 100 0 1440 5
404 2 -20.8150916752793 -15.713168521529 100 0 1440 5
405 2 98.0162662340113 -6.31262504091836 100 0 1440 5
406 2 -70.8047071279701 96.9091538350568 100 0 1440 5
407 2 28.7299620617198 -74.6810173977352 100 0 1440 5
408 2 92.3025416711319 -67.521111071045 100 0 1440 5
409 2 -25.4838851611431 29.9134262655812 100 0 1440 5
410 2 -85.105358156121 71.5363532429677 100 0 1440 5
411 2 -5.99756688947721 -53.9484772465087 100 0 1440 5
412 2 -39.1783590154141 0.60304501974997 100 0 1440 5
413 2 30.6208704714173 -8.31015393402339 100 0 1440 5
414 2 18.1206673078897 80.3619432533111 100 0 1440 5
415 2 -84.3543053871265 78.329414749588 100 0 1440 5
416 2 -14.2956850062085 -59.2438267680848 100 0 1440 5
417 2 -32.6501931408735 81.3812387274439 100 0 1440 5
418 2 -41.0634166562282 -90.5318165159343 100 0 1440 5
419 2 -80.7580317860648 -11.6552446524409 100 0 1440 5
420 2 -40.4253339721144 80.4986895749607 100 0 1440 5
421 2 77.0445178703163 31.6149219377124 100 0 1440 5
422 2 2.87315452501176 86.865207827762 100 0 1440 5
423 2 -92.7450835259613 -81.253542014862 100 0 1440 5
424 2 -20.6687896630562 -34.6456607977814 100 0 1440 5
425 2 42.9690716756703 -95.2877433293438 100 0 1440 5
426 2 82.8395361917764 4.48538275264525 100 0 1440 5
427 2 -61.0810298436441 -58.8948746205645 100 0 1440 5
428 2 38.7040997430582 15.1956718079532 100 0 1440 5
429 2 -8.19428913085076 97.4805804844053 100 0 1440 5
430 2 87.664096718445 -73.8144532316113 100 0 1440 5
431 2 79.0306712006092 19.3812256534201 100 0 1440 5
432 2 44.6841465751056 -95.5665813031658 100 0 1440 5
433 2 -35.4936963734851 83.4030976676004 100 0 1440 5
434 2 68.7117549788958 -38.6957498030171 100 0 1440 5
435 2 -79.3469822890593 77.469081755855 100 0 1440 5
436 2 12.1022163403332 4.24829691639843 100 0 1440 5
437 2 -42.1261865204237 97.896892249419 100 0 1440 5
438 2 42.000928712671 -85.233573110574 100 0 1440 5
439 2 -85.7171402139336 65.6469964403172 100 0 1440 5
440 2 82.2391150858842 -90.3259216568756 100 0 1440 5
441 2 7.41211778428337 -47.8079576110062 100 0 1440 5
442 2 -29.5302480048541 -87.5767579711606 100 0 1440 5
443 2 -5.17954248015897 28.7716475689237 100 0 1440 5
