#  ndepot: 13
#   ndump: 6
# npickup: 1000
#
# trash collection test problem
#
# type: 0:  vehicle
#       1:  dump
#       2:  pickup
#
# For vehicles:
#   demand - is vehicle capcity
#   x,y - vehicle home location
#   tw_open - start time for the vehicle
#   tw_close - time vechile must be home
#   service - NA
#
# For dump facilities:
#   demand - NA
#   x,y - location of the dump
#   tw_open - time dump opens
#   tw_close - time dump closes
#   service - time to service the dump
#
# For pickup locations
#   demand - potential load to add to vehicle
#   x,y - location of pickup
#   tw_open - earliest pickup time
#   tw_close - latest pickup time
#   service - time to service the pickup
#
# Times are in minutes from 0 hour (mid-night)
#
#nid    type    x       y       demand  tw_open tw_close        service
23 2 46.3781466058428 -85.1333876187269 100 0 1440 5
24 2 65.0841485120402 50.8529085553448 100 0 1440 5
25 2 -76.9933075827659 48.5308178746223 100 0 1440 5
26 2 -77.9725357308926 -19.3074067338472 100 0 1440 5
27 2 -80.3956309263818 44.6903245564087 100 0 1440 5
28 2 -90.608693269342 -31.3820111671816 100 0 1440 5
29 2 97.2938014050179 -52.7943556077545 100 0 1440 5
30 2 -9.46085375300285 45.2442526572582 100 0 1440 5
31 2 -50.7614513425445 -89.7292469978666 100 0 1440 5
32 2 4.03307024539643 -71.8173892277775 100 0 1440 5
33 2 51.798516131273 93.2226443639948 100 0 1440 5
34 2 -73.2098256484583 93.8005177584699 100 0 1440 5
35 2 44.6716688376164 -47.4606149129002 100 0 1440 5
36 2 -70.5161680777273 -74.9168295735217 100 0 1440 5
37 2 -62.6132887491543 62.6959511685939 100 0 1440 5
38 2 -98.9803907832105 -65.7646610379715 100 0 1440 5
39 2 -6.52360642748206 -61.2838940235875 100 0 1440 5
40 2 -64.3691660879874 73.9830663932082 100 0 1440 5
41 2 -10.2230198332656 -37.3766451868036 100 0 1440 5
42 2 74.9463503025517 8.66445642583074 100 0 1440 5
43 2 70.3552324770321 -33.4375986915987 100 0 1440 5
44 2 -23.8656321832472 -19.0421665850295 100 0 1440 5
45 2 -13.025920708359 -91.7326534403784 100 0 1440 5
46 2 49.3980929275587 51.4293289922676 100 0 1440 5
47 2 55.8110341868193 -70.9480741007738 100 0 1440 5
48 2 52.7925906404342 -71.939259848142 100 0 1440 5
49 2 69.0034358471188 27.9731828987352 100 0 1440 5
50 2 44.2746130003719 -33.2623740877608 100 0 1440 5
51 2 -74.1992057631769 -36.2190517590605 100 0 1440 5
52 2 -69.5604790239877 -10.3426234829158 100 0 1440 5
53 2 28.5709867784441 32.3441348885993 100 0 1440 5
54 2 94.5184751511739 -81.7972869850308 100 0 1440 5
55 2 1.17282628204904 13.19899305863 100 0 1440 5
56 2 -25.4936576173911 84.5880684661836 100 0 1440 5
57 2 99.436678863335 -35.4230986279831 100 0 1440 5
58 2 52.9928224675622 10.219877464246 100 0 1440 5
59 2 -95.523592011245 29.7478166922744 100 0 1440 5
60 2 36.2277034057293 -90.9627293695507 100 0 1440 5
61 2 -81.2959774073569 34.8929770890962 100 0 1440 5
62 2 79.6424685374724 85.0623477417145 100 0 1440 5
63 2 61.7720754241752 -25.7453374310799 100 0 1440 5
64 2 -35.4237338063278 92.0593996852347 100 0 1440 5
65 2 -80.1078450988577 34.3845792004586 100 0 1440 5
66 2 -33.9589249976449 59.775477997843 100 0 1440 5
67 2 -91.6401977270944 -23.5664434691742 100 0 1440 5
68 2 59.3603181632552 -30.9691161562569 100 0 1440 5
69 2 -74.4290716734589 -77.7734517632823 100 0 1440 5
70 2 95.4037603237317 83.3927784111921 100 0 1440 5
71 2 9.88136270807374 53.1062142851837 100 0 1440 5
72 2 -3.47917633201789 77.8685163669309 100 0 1440 5
73 2 -48.4963933251585 -14.9115480101486 100 0 1440 5
74 2 70.371047966254 7.69278569660798 100 0 1440 5
75 2 -5.95776075458119 12.7619457410489 100 0 1440 5
76 2 54.515855121776 48.6745134801481 100 0 1440 5
77 2 8.65580977017189 78.7139333620942 100 0 1440 5
78 2 54.3466247003927 33.6610804029675 100 0 1440 5
79 2 -96.7625005915927 14.3337534991005 100 0 1440 5
80 2 49.7819055314046 -20.4610104128562 100 0 1440 5
81 2 -4.90658763278375 79.0171556879741 100 0 1440 5
82 2 66.8979422278802 -78.9829298589012 100 0 1440 5
83 2 -75.3448724674918 93.5756352598602 100 0 1440 5
84 2 49.6131468907215 69.5508751720581 100 0 1440 5
85 2 6.70616480436692 -6.32098845488116 100 0 1440 5
86 2 49.7052578330319 29.6104703825023 100 0 1440 5
87 2 31.969360536754 22.1839124159928 100 0 1440 5
88 2 72.4012613898488 14.6386152800289 100 0 1440 5
89 2 -36.1421345242753 15.1085735694565 100 0 1440 5
90 2 76.7712722630712 99.1877269694982 100 0 1440 5
91 2 81.5256389907113 -77.1867804056868 100 0 1440 5
92 2 8.03003489242613 62.6822989670359 100 0 1440 5
93 2 -49.5220222999286 -68.2319217095639 100 0 1440 5
94 2 21.0800855405843 67.9739369774239 100 0 1440 5
95 2 -54.0421526950134 -72.6043975868734 100 0 1440 5
96 2 95.3204646340517 71.409182609608 100 0 1440 5
97 2 92.7736460649406 -42.7574534981076 100 0 1440 5
98 2 -90.3792460887722 -19.2888629304917 100 0 1440 5
99 2 -60.5324206266069 36.6789832205242 100 0 1440 5
100 2 78.7736955950386 15.9048824650199 100 0 1440 5
101 2 -33.3448701760894 -14.9320438158199 100 0 1440 5
102 2 99.6672936298161 -56.7608590149547 100 0 1440 5
103 2 91.5342284949013 15.6590670792625 100 0 1440 5
104 2 33.4606625006138 -47.8571756273993 100 0 1440 5
105 2 16.1317334252452 -67.7853035067969 100 0 1440 5
106 2 91.4335397879121 -56.599579698505 100 0 1440 5
107 2 -40.3862370964994 42.5865727638481 100 0 1440 5
108 2 -5.2411230983175 58.7548509867815 100 0 1440 5
109 2 89.3493767500068 -4.74415616803725 100 0 1440 5
110 2 55.6978308860472 -23.0041648888658 100 0 1440 5
111 2 36.4231107340963 -81.5105139645439 100 0 1440 5
112 2 -41.2616387107157 51.3361994325066 100 0 1440 5
113 2 -45.3949898622319 -89.3673864797492 100 0 1440 5
114 2 -0.280947646304952 92.7133337528829 100 0 1440 5
115 2 3.69614075256592 -60.3421550396959 100 0 1440 5
116 2 -70.6497053041339 -8.10162522636801 100 0 1440 5
117 2 -54.412858221955 84.0621530781121 100 0 1440 5
118 2 -79.257865279876 -98.6029467600673 100 0 1440 5
119 2 -88.1637123218987 37.2963795371092 100 0 1440 5
120 2 80.1734967364958 -99.3462428150622 100 0 1440 5
121 2 -96.7441924544211 -65.9843443612985 100 0 1440 5
122 2 -96.3823353607459 -17.2804354762008 100 0 1440 5
123 2 23.6799334259608 96.5581403992516 100 0 1440 5
124 2 -28.6745604568573 18.1360932183793 100 0 1440 5
125 2 -68.8106241424101 -19.6724154938394 100 0 1440 5
126 2 -92.4631705283581 66.265319235427 100 0 1440 5
127 2 -49.3762819012439 81.4300638572703 100 0 1440 5
128 2 -83.7539604548503 62.7313340542003 100 0 1440 5
129 2 -38.1103573688712 -98.6203876258614 100 0 1440 5
130 2 -43.3905213732793 64.2286670439688 100 0 1440 5
131 2 30.6580170544002 -87.550766952684 100 0 1440 5
132 2 28.4140435490208 -17.9864038724645 100 0 1440 5
133 2 -56.5492660813483 -18.0643087794166 100 0 1440 5
134 2 -0.0103526315818669 -10.6248747261333 100 0 1440 5
135 2 50.3878828788395 -29.0135925488144 100 0 1440 5
136 2 -5.34261392934852 -94.1486679788738 100 0 1440 5
137 2 -0.838603700058371 78.5874813944261 100 0 1440 5
138 2 39.4794512872785 -95.3901050791416 100 0 1440 5
139 2 -3.08818640830353 36.8412055535643 100 0 1440 5
140 2 19.5704573731241 75.0691120147735 100 0 1440 5
141 2 -12.9756823914967 40.9021809097865 100 0 1440 5
142 2 36.0188221422142 -80.5570702924655 100 0 1440 5
143 2 -59.532229087052 5.15113790209938 100 0 1440 5
144 2 64.6527841631958 41.5207291821559 100 0 1440 5
145 2 91.8401830705555 43.7476084633218 100 0 1440 5
146 2 1.19511827501029 73.8351773190715 100 0 1440 5
147 2 -4.95506508123711 74.124500335931 100 0 1440 5
148 2 66.1351873996018 13.7496534256343 100 0 1440 5
149 2 19.418234434746 -90.0977938096545 100 0 1440 5
150 2 -44.1167946992913 -68.6440755402344 100 0 1440 5
151 2 -18.3012560853747 46.8649496483053 100 0 1440 5
152 2 57.0610441663014 56.9831723396703 100 0 1440 5
153 2 30.6391621707142 31.9404406753407 100 0 1440 5
154 2 95.3531652769961 41.2764898709924 100 0 1440 5
155 2 -71.9041691461321 -51.436603551106 100 0 1440 5
156 2 42.0418430637888 -52.9731307065163 100 0 1440 5
157 2 52.5102233146264 -61.483106767507 100 0 1440 5
158 2 -61.3406449442799 -76.8291780487829 100 0 1440 5
159 2 77.8545301297406 -75.4093375085532 100 0 1440 5
160 2 77.2077850715966 24.6964016235722 100 0 1440 5
161 2 34.0165400398085 92.5551429718681 100 0 1440 5
162 2 59.8510970196607 77.7888701186811 100 0 1440 5
163 2 54.5356910691389 -44.4678377675999 100 0 1440 5
164 2 93.2257443351155 0.743854326719884 100 0 1440 5
165 2 -23.5134034693978 -42.519641333142 100 0 1440 5
166 2 -0.478152092320983 -65.5860884426119 100 0 1440 5
167 2 27.6775969561179 -98.0363191139318 100 0 1440 5
168 2 -34.1415341701456 -79.1937428558811 100 0 1440 5
169 2 61.3540142375676 -77.4826720614769 100 0 1440 5
170 2 -62.5597460686286 7.6103274870178 100 0 1440 5
171 2 -37.9421490866839 -25.2248662579589 100 0 1440 5
172 2 -13.6095606437316 15.7241654272298 100 0 1440 5
173 2 22.6117480921594 -60.7915352275469 100 0 1440 5
174 2 70.4830628863512 55.2136355973886 100 0 1440 5
175 2 96.4041524694146 -83.892995989585 100 0 1440 5
176 2 13.3474518182773 -65.3514823239959 100 0 1440 5
177 2 -33.0810912409994 88.6891488837719 100 0 1440 5
178 2 -15.1835735387145 -95.3901022119027 100 0 1440 5
179 2 94.0649511407564 -28.5280310395208 100 0 1440 5
180 2 -2.71161776139976 86.6742951400965 100 0 1440 5
181 2 31.2344785038782 -27.1094370540865 100 0 1440 5
182 2 37.24868844781 45.7969348539592 100 0 1440 5
183 2 35.6900258552507 -64.6079633815148 100 0 1440 5
184 2 62.0493664640328 -98.6901786263104 100 0 1440 5
185 2 -13.9837492444123 2.72300619879076 100 0 1440 5
186 2 67.9043170544482 77.4150922568737 100 0 1440 5
187 2 -17.2398984533125 -39.1106722098769 100 0 1440 5
188 2 98.6720210137896 -41.0891478654435 100 0 1440 5
189 2 -58.5626140602507 -57.5745245480149 100 0 1440 5
190 2 54.8452020276592 35.8806136247409 100 0 1440 5
191 2 30.8436767475875 37.4264506733297 100 0 1440 5
192 2 82.3489780240386 -60.7210814820121 100 0 1440 5
193 2 94.737038662722 61.6501169985796 100 0 1440 5
194 2 -9.00790021686007 -62.0500088819455 100 0 1440 5
195 2 -7.25170149128829 62.4002278270538 100 0 1440 5
196 2 58.0715457417519 -10.0563012837938 100 0 1440 5
197 2 -31.2644261762593 -54.5170345447374 100 0 1440 5
198 2 -85.3244277494944 -76.5110256952056 100 0 1440 5
199 2 -95.7274165266433 58.0503477616034 100 0 1440 5
200 2 -42.7341284790025 25.2195062938938 100 0 1440 5
201 2 34.7089517334005 17.485198044325 100 0 1440 5
202 2 57.3723276344744 -2.0847683157541 100 0 1440 5
203 2 29.0543464345596 -81.3476740837999 100 0 1440 5
204 2 -94.4444532252014 32.9462953704592 100 0 1440 5
205 2 -12.769075183386 -58.028054666822 100 0 1440 5
206 2 85.6594337956814 -57.2710284996305 100 0 1440 5
207 2 -45.9507397966611 -87.8780277106344 100 0 1440 5
208 2 60.8901558356827 87.8958955996666 100 0 1440 5
209 2 44.2557509781658 89.128511947014 100 0 1440 5
210 2 9.14543745424581 87.7411409853465 100 0 1440 5
211 2 -86.5364668839057 5.6663754877647 100 0 1440 5
212 2 81.6308331780483 49.1445023372535 100 0 1440 5
213 2 82.6281912089904 -29.8033267297612 100 0 1440 5
214 2 -97.8860150807826 -79.9458643260749 100 0 1440 5
215 2 56.5031530092931 -63.1257745408689 100 0 1440 5
216 2 65.7854559554728 53.282759887162 100 0 1440 5
217 2 -12.6283784887029 -20.1534733477033 100 0 1440 5
218 2 -56.1578974529731 -57.4547370708075 100 0 1440 5
219 2 -16.9086910104348 9.64610967489961 100 0 1440 5
220 2 25.4376613060863 -93.8449117829919 100 0 1440 5
221 2 92.5191517206677 -81.0178118664837 100 0 1440 5
222 2 21.0318576320653 -11.4514836796019 100 0 1440 5
223 2 -88.2553351726649 58.6232300281708 100 0 1440 5
224 2 64.5154403791373 -77.1097839665856 100 0 1440 5
225 2 21.9167063032522 13.6124382066001 100 0 1440 5
226 2 55.5206829325165 -50.3744700065482 100 0 1440 5
227 2 -84.9117796978881 96.2808002126323 100 0 1440 5
228 2 13.3966235358749 69.3051956078307 100 0 1440 5
229 2 0.341084706186479 94.0502326293839 100 0 1440 5
230 2 -78.5877894654298 -20.2381053252765 100 0 1440 5
231 2 -38.9724406724334 33.6101958480626 100 0 1440 5
232 2 -59.5498663221285 17.3354872434686 100 0 1440 5
233 2 -1.55991866064156 53.5878068044909 100 0 1440 5
234 2 97.9960232581369 -97.9796705512314 100 0 1440 5
235 2 31.386346184518 -51.6782578819587 100 0 1440 5
236 2 -91.5365528440866 -57.0359862260261 100 0 1440 5
237 2 99.4158077666462 66.9269147415051 100 0 1440 5
238 2 68.3012943071937 -37.3724840493963 100 0 1440 5
239 2 -45.1440063100456 63.7578361854921 100 0 1440 5
240 2 -26.9917357874185 -32.8076020155379 100 0 1440 5
241 2 31.0364221847543 -83.9734438827108 100 0 1440 5
242 2 -82.144151632118 52.6667141131583 100 0 1440 5
243 2 -12.6065103697847 97.213914151682 100 0 1440 5
244 2 -69.8520465883512 68.9179083455429 100 0 1440 5
245 2 93.4755337677721 -55.3366425499277 100 0 1440 5
246 2 14.1987398574862 48.9935911105277 100 0 1440 5
247 2 0.742430286458529 -61.8774151756966 100 0 1440 5
248 2 -87.5081029925802 83.149950950957 100 0 1440 5
249 2 -68.3573880444193 42.8825859029317 100 0 1440 5
250 2 54.9210065274146 13.6880076376514 100 0 1440 5
251 2 -1.45862761946276 -75.4359349397376 100 0 1440 5
252 2 5.45342670713538 38.8202580494521 100 0 1440 5
253 2 -49.9182067357687 48.6505867322947 100 0 1440 5
254 2 -39.5141808766901 35.2998181670415 100 0 1440 5
255 2 -30.477322730588 -99.1761360512001 100 0 1440 5
256 2 9.66960177957006 -12.4887639384781 100 0 1440 5
257 2 49.1805406964225 46.4022478970847 100 0 1440 5
258 2 57.805810305414 95.3420543231886 100 0 1440 5
259 2 8.59408371622337 -40.773524399431 100 0 1440 5
260 2 -89.107356037055 27.7472484716327 100 0 1440 5
261 2 -26.6563266698007 40.8099078441367 100 0 1440 5
262 2 -48.4680714676891 99.9301730152666 100 0 1440 5
263 2 -10.8656919338507 96.2316528082951 100 0 1440 5
264 2 -64.7355938747175 39.0639214865644 100 0 1440 5
265 2 -95.047653836 -11.0170650144923 100 0 1440 5
266 2 12.2347251111741 -70.838636531235 100 0 1440 5
267 2 53.6230331551728 -54.2123536553575 100 0 1440 5
268 2 65.7368141303273 -94.1091271495111 100 0 1440 5
269 2 12.3416227961762 -14.5599801166938 100 0 1440 5
270 2 -75.8644548823575 25.7732197966703 100 0 1440 5
271 2 4.76470977988512 92.1936071629133 100 0 1440 5
272 2 -25.4972161378411 -66.6464232925875 100 0 1440 5
273 2 65.69434601711 -88.4209663423334 100 0 1440 5
274 2 29.7716553884506 69.8163982508248 100 0 1440 5
275 2 -74.4453429435517 10.2311612662035 100 0 1440 5
276 2 86.6536778616201 -64.5796100983944 100 0 1440 5
277 2 -28.3369261079464 85.0021186334928 100 0 1440 5
278 2 84.9559052899373 67.5211907940849 100 0 1440 5
279 2 34.2750104968438 32.0829795106405 100 0 1440 5
280 2 -68.1190714723122 -89.6089223933529 100 0 1440 5
281 2 -54.3040885871825 -26.0635102584033 100 0 1440 5
282 2 94.6180784655589 -79.7667408660942 100 0 1440 5
283 2 89.1971291305303 98.5639771083285 100 0 1440 5
284 2 63.8910173369091 -90.4565113262947 100 0 1440 5
285 2 40.4561302964304 78.1242376898561 100 0 1440 5
286 2 -61.4083437344696 33.2390858579771 100 0 1440 5
287 2 -2.19386450036225 16.4485900956251 100 0 1440 5
288 2 31.3045620340297 51.8253435896838 100 0 1440 5
289 2 79.3895320088971 19.9372374200166 100 0 1440 5
290 2 -83.8637239382784 -25.5029881874663 100 0 1440 5
291 2 56.6523248558205 -85.8146114676245 100 0 1440 5
292 2 -30.8381737530617 40.7984104358547 100 0 1440 5
293 2 -93.5924284078204 -61.8939221342359 100 0 1440 5
294 2 -61.0372698490686 -0.26495863603202 100 0 1440 5
295 2 50.4732423868965 -34.9519013022714 100 0 1440 5
296 2 -53.2414715209477 -0.387343262394779 100 0 1440 5
297 2 55.8183223725244 31.3347415276908 100 0 1440 5
298 2 84.7539134496664 23.0719096843671 100 0 1440 5
299 2 73.0192898013961 29.7799190481598 100 0 1440 5
300 2 55.3873899322703 -44.3917224040774 100 0 1440 5
301 2 71.0514241282645 -39.7944251192186 100 0 1440 5
302 2 -13.3483093164521 -68.7367812983979 100 0 1440 5
303 2 -2.94521490085415 60.0458272033265 100 0 1440 5
304 2 -51.3375768863845 78.2138129912425 100 0 1440 5
305 2 -43.6127802047828 -16.8380968699566 100 0 1440 5
306 2 78.9062162744735 14.8697608545916 100 0 1440 5
307 2 17.2954618560134 99.5153877253799 100 0 1440 5
308 2 -41.545474321304 2.12887965028585 100 0 1440 5
309 2 32.8143482878055 -24.0115446700926 100 0 1440 5
310 2 44.8608026286571 -78.9095377056327 100 0 1440 5
311 2 17.5824568509363 -78.8436170426408 100 0 1440 5
312 2 1.06850646510637 52.350355366508 100 0 1440 5
313 2 -12.6958764859729 64.0925783830212 100 0 1440 5
314 2 -79.3280049713267 -79.3023103284355 100 0 1440 5
315 2 72.381897363362 -52.6725983137069 100 0 1440 5
316 2 61.1432331688953 -71.5788338352127 100 0 1440 5
317 2 -45.7959078376042 83.0220309340646 100 0 1440 5
318 2 -3.35892616737041 25.457977150964 100 0 1440 5
319 2 -17.2617380307777 -86.4846671033675 100 0 1440 5
320 2 94.8581536172249 2.3511392009766 100 0 1440 5
321 2 48.1172253389808 75.0379606742072 100 0 1440 5
322 2 -72.2402328164058 -7.3834572062907 100 0 1440 5
323 2 -31.9012488364315 -42.9284756203586 100 0 1440 5
324 2 -70.6189949096533 37.9796967869424 100 0 1440 5
325 2 79.5472616326684 -71.8055189281628 100 0 1440 5
326 2 -83.9504800675989 -90.5307240521751 100 0 1440 5
327 2 87.9649666379912 39.0581784643686 100 0 1440 5
328 2 -47.9069113539815 49.1204794317184 100 0 1440 5
329 2 27.7547816867717 69.2590760451836 100 0 1440 5
330 2 59.5002269769601 63.7411897876603 100 0 1440 5
331 2 51.1172605409506 40.3243696358274 100 0 1440 5
332 2 80.980047899488 -20.3517017106037 100 0 1440 5
333 2 19.6826568551124 32.9408735924588 100 0 1440 5
334 2 -24.1090982788045 -25.5643543571153 100 0 1440 5
335 2 -14.8038214508581 -87.8111186939933 100 0 1440 5
336 2 86.6776542121677 -89.2408700956196 100 0 1440 5
337 2 69.4735770207011 -52.7233581048549 100 0 1440 5
338 2 4.50131285673834 -16.9860317423428 100 0 1440 5
339 2 85.7144830780207 -92.3851284966602 100 0 1440 5
340 2 -2.98633725787383 -21.0458213553693 100 0 1440 5
341 2 70.0164251551392 98.6571739100512 100 0 1440 5
342 2 64.7001851704978 86.2103836205989 100 0 1440 5
343 2 41.1123054596139 -29.4808102537459 100 0 1440 5
344 2 56.4883663095209 -77.1306552864814 100 0 1440 5
345 2 96.1223286968696 -30.1404610342374 100 0 1440 5
346 2 7.62212258123682 -70.5174764938107 100 0 1440 5
347 2 -60.7429615842598 18.8669798664293 100 0 1440 5
348 2 -64.0119634699026 -32.1082518690787 100 0 1440 5
349 2 -21.6547196736009 80.5834923791124 100 0 1440 5
350 2 35.6219741082761 74.0430533682144 100 0 1440 5
351 2 0.828642654766298 -78.5399839526136 100 0 1440 5
352 2 -7.87299583012029 4.57527157417985 100 0 1440 5
353 2 -62.8737167833812 2.37314660729595 100 0 1440 5
354 2 83.9219259754522 0.613292725890346 100 0 1440 5
355 2 -43.679896079977 38.8350318440345 100 0 1440 5
356 2 -39.0343068258225 -79.8126025304555 100 0 1440 5
357 2 28.8540383363475 68.4378199512551 100 0 1440 5
358 2 -40.1568344465453 19.485009683288 100 0 1440 5
359 2 -14.0781606819935 75.4461144487991 100 0 1440 5
360 2 -62.5465146759659 -97.7100727752656 100 0 1440 5
361 2 48.5992538852223 -46.2312086740425 100 0 1440 5
362 2 -82.7594746563328 -80.828116277317 100 0 1440 5
363 2 75.3479142544897 73.3130489699576 100 0 1440 5
364 2 39.7968549732418 -50.9235170067655 100 0 1440 5
365 2 -41.3062805619383 62.0815021131946 100 0 1440 5
366 2 7.23507770663687 4.87744341245673 100 0 1440 5
367 2 5.70099380666917 66.5753099878074 100 0 1440 5
368 2 -12.9452241809524 93.2600048609572 100 0 1440 5
369 2 67.9893498768273 -76.5044413874747 100 0 1440 5
370 2 -8.93378646170149 -46.7984018298267 100 0 1440 5
371 2 -8.23798514052854 11.8992101542901 100 0 1440 5
372 2 -71.3850358403242 -25.3762311541095 100 0 1440 5
373 2 73.5464666883068 -19.5022988940124 100 0 1440 5
374 2 26.8613005970771 40.9531957214568 100 0 1440 5
375 2 10.6296278341453 -88.5564718983019 100 0 1440 5
376 2 55.8060855917923 -19.0802363986393 100 0 1440 5
377 2 94.664646705646 19.6157180522064 100 0 1440 5
378 2 -50.6524203150057 -6.36865060470484 100 0 1440 5
379 2 -78.5764806627363 -46.9032495739114 100 0 1440 5
380 2 -1.24738539896541 17.6185762135333 100 0 1440 5
381 2 -21.4164691281475 92.3640964255199 100 0 1440 5
382 2 -49.992480614096 -56.9164081036064 100 0 1440 5
383 2 -33.195210441739 6.95687501102924 100 0 1440 5
384 2 -34.319401001266 64.0852499837763 100 0 1440 5
385 2 37.8450481033973 61.4050117157504 100 0 1440 5
386 2 34.9054125639817 -15.9557753047949 100 0 1440 5
387 2 -31.6443792563696 -62.4674645426992 100 0 1440 5
388 2 17.2341436579536 27.0758895865129 100 0 1440 5
389 2 -8.77742816796072 -93.4989263957547 100 0 1440 5
390 2 -11.610439674407 -24.2984553237392 100 0 1440 5
391 2 80.3995355759064 -82.0979811158182 100 0 1440 5
392 2 -15.0360094980321 12.0201014931865 100 0 1440 5
393 2 23.2865893029974 29.7190558318121 100 0 1440 5
394 2 -96.8990483523349 -52.8620578145734 100 0 1440 5
395 2 -49.3673932144425 65.0745618679409 100 0 1440 5
396 2 -58.9988658016914 -1.62532994703497 100 0 1440 5
397 2 -47.9094737924051 10.4766512741733 100 0 1440 5
398 2 50.1959093756888 -65.5678228832898 100 0 1440 5
399 2 -49.0249581760857 55.05612178316 100 0 1440 5
400 2 5.02997551150273 27.4041821208073 100 0 1440 5
401 2 -99.8755682714979 -21.5928942594346 100 0 1440 5
402 2 -41.5832642055271 -97.5915478207554 100 0 1440 5
403 2 -11.6583710747427 -78.3703666874842 100 0 1440 5
404 2 35.0270767676257 -10.9353743764814 100 0 1440 5
405 2 0.598291575700927 -4.35060348889209 100 0 1440 5
406 2 46.6209534747783 -14.5377850149288 100 0 1440 5
407 2 82.5685933861898 -5.38242760935788 100 0 1440 5
408 2 -10.166853616203 -70.7637000455804 100 0 1440 5
409 2 -60.7192009087022 -29.9455658714336 100 0 1440 5
410 2 11.6062995989559 19.5879330983502 100 0 1440 5
411 2 7.52347539042191 91.4024623477005 100 0 1440 5
412 2 74.4774419157416 89.3726885872525 100 0 1440 5
413 2 -68.4665229986912 56.9305784601355 100 0 1440 5
414 2 11.545194468713 31.6793986866202 100 0 1440 5
415 2 31.4637032070884 39.7387695182815 100 0 1440 5
416 2 -16.7246564234567 37.7022567999518 100 0 1440 5
417 2 64.8441048925427 49.3345725448663 100 0 1440 5
418 2 -94.9310326018654 2.36843191473497 100 0 1440 5
419 2 -36.0014019092723 -19.6025519187359 100 0 1440 5
420 2 41.0714126797139 54.4404498989024 100 0 1440 5
421 2 -0.922530007293432 -94.4531897576368 100 0 1440 5
422 2 7.01868569508193 25.1131647221001 100 0 1440 5
423 2 -80.4513902889546 74.9422063962569 100 0 1440 5
424 2 9.60181195970407 -6.96052016568842 100 0 1440 5
425 2 9.82552133185877 -82.7473338016247 100 0 1440 5
426 2 4.10599493409691 -53.0576008761642 100 0 1440 5
427 2 40.9846434405885 26.9443796022458 100 0 1440 5
428 2 -26.1984727770191 -44.6761994026815 100 0 1440 5
429 2 84.6530698633352 83.0844291429074 100 0 1440 5
430 2 37.2039412239339 95.2078466764902 100 0 1440 5
431 2 92.1694033284545 14.201105744074 100 0 1440 5
432 2 51.9833922827964 90.4294852894679 100 0 1440 5
433 2 37.6992396222725 19.5611920364755 100 0 1440 5
434 2 -98.285691327154 -30.1086317510709 100 0 1440 5
435 2 -75.5882629118396 25.0293151923799 100 0 1440 5
436 2 84.1674816307723 55.7860302551717 100 0 1440 5
437 2 -4.9910625001452 15.0968650801317 100 0 1440 5
438 2 43.4345677547505 12.4596457390254 100 0 1440 5
439 2 -50.6159680722028 -6.53414437738462 100 0 1440 5
440 2 -55.5590022015728 -37.0505758322167 100 0 1440 5
441 2 -78.8673282885931 12.6292901048842 100 0 1440 5
442 2 -65.4259072206024 -50.0459701232245 100 0 1440 5
443 2 -90.1582274494054 -63.7881126812275 100 0 1440 5
444 2 96.0803428617687 -28.0843675400888 100 0 1440 5
445 2 -93.0528884635386 -7.44375264386434 100 0 1440 5
