#  ndepot: 13
#   ndump: 4
# npickup: 500
#
# trash collection test problem
#
# type: 0:  vehicle
#       1:  dump
#       2:  pickup
#
# For vehicles:
#   demand - is vehicle capcity
#   x,y - vehicle home location
#   tw_open - start time for the vehicle
#   tw_close - time vechile must be home
#   service - NA
#
# For dump facilities:
#   demand - NA
#   x,y - location of the dump
#   tw_open - time dump opens
#   tw_close - time dump closes
#   service - time to service the dump
#
# For pickup locations
#   demand - potential load to add to vehicle
#   x,y - location of pickup
#   tw_open - earliest pickup time
#   tw_close - latest pickup time
#   service - time to service the pickup
#
# Times are in minutes from 0 hour (mid-night)
#
#nid    type    x       y       demand  tw_open tw_close        service
138 2 84.6880395298093 63.2404835715619 100 0 1440 5
139 2 -78.4505200636609 -43.8900403217943 100 0 1440 5
140 2 -27.2987341542425 45.0488541841537 100 0 1440 5
141 2 24.3788971764126 -94.3349376920125 100 0 1440 5
142 2 79.7233706203407 -68.7281440868304 100 0 1440 5
143 2 56.8394651201395 97.9894759195631 100 0 1440 5
144 2 -11.0321536715439 -25.558454277126 100 0 1440 5
145 2 -64.7691465107052 -53.5263105229987 100 0 1440 5
146 2 -68.918215784705 57.5910787749507 100 0 1440 5
147 2 -13.2403342224343 -47.6481197459705 100 0 1440 5
148 2 -20.3570738909484 8.46713515800275 100 0 1440 5
149 2 61.2918951183779 -99.258977047684 100 0 1440 5
150 2 42.9389271797142 -64.4474048887986 100 0 1440 5
151 2 28.9475514641019 -0.257764275148986 100 0 1440 5
152 2 -31.1168364784969 -6.29943366599832 100 0 1440 5
153 2 -19.6627562166988 52.5454355684147 100 0 1440 5
154 2 -65.5093371787153 -27.6621200867027 100 0 1440 5
155 2 73.2767863830809 -4.08214080830049 100 0 1440 5
156 2 -56.9616715836951 65.4200788700905 100 0 1440 5
157 2 -48.1063122297691 -74.8295851105169 100 0 1440 5
158 2 89.3421292418545 -26.4439621702962 100 0 1440 5
159 2 91.1977361777524 -30.0590213416754 100 0 1440 5
160 2 30.6019030229898 2.03898635276687 100 0 1440 5
161 2 -26.9091194975069 -20.7065537244134 100 0 1440 5
162 2 -13.2815699257968 54.1171745286618 100 0 1440 5
163 2 -0.271718574988 39.2134148311627 100 0 1440 5
164 2 25.2290427369481 -69.9679699711851 100 0 1440 5
165 2 -90.9731625855706 -20.7813952498825 100 0 1440 5
166 2 -86.9861966928077 85.5897234441755 100 0 1440 5
167 2 -72.5112633410852 -45.747640825472 100 0 1440 5
168 2 -43.7042262163111 -11.1161041105731 100 0 1440 5
169 2 -79.4702887934001 18.1745841841362 100 0 1440 5
170 2 -65.5773235975822 -47.0517779540756 100 0 1440 5
171 2 -36.0362637479007 69.0141332280106 100 0 1440 5
172 2 59.3248672136674 81.4077955360631 100 0 1440 5
173 2 -63.3880119395407 54.8327048132322 100 0 1440 5
174 2 -25.1274215945067 12.5633442737268 100 0 1440 5
175 2 -61.7869890167533 21.8306264517068 100 0 1440 5
176 2 27.7053911808032 6.85232371867528 100 0 1440 5
177 2 -25.4226901093695 -19.4177473974705 100 0 1440 5
178 2 88.2054422550858 18.4813082771797 100 0 1440 5
179 2 69.5420416186998 7.53092236490573 100 0 1440 5
180 2 37.4845059578156 -97.4648820630819 100 0 1440 5
181 2 97.6541902129007 -89.2666835245379 100 0 1440 5
182 2 -60.4696070071689 15.4850911010982 100 0 1440 5
183 2 60.1826383363679 -76.921564756141 100 0 1440 5
184 2 -71.3883713584998 4.31215799497409 100 0 1440 5
185 2 -81.8050462939347 -27.2998980780571 100 0 1440 5
186 2 17.8976800772524 85.1251944573818 100 0 1440 5
187 2 -41.1774426799589 77.0616921442567 100 0 1440 5
188 2 98.8666570010714 77.0118559006164 100 0 1440 5
189 2 3.89229204574448 -49.6494879984468 100 0 1440 5
190 2 -9.08002549519082 -25.1469817760693 100 0 1440 5
191 2 -86.1376716477601 -32.3652924859644 100 0 1440 5
192 2 -79.1944955773026 63.0333989991357 100 0 1440 5
193 2 -74.8701089117027 -63.9094007426237 100 0 1440 5
194 2 81.6938139411981 -59.4147891887616 100 0 1440 5
195 2 -43.4334702662746 54.0107101621444 100 0 1440 5
196 2 27.4077604033501 -49.3708782672456 100 0 1440 5
197 2 -6.50235301704143 40.8853045561003 100 0 1440 5
198 2 -0.649458433965577 -10.5273219627151 100 0 1440 5
199 2 6.81580935779422 73.3707948488913 100 0 1440 5
200 2 28.7128535470977 -27.0390060838452 100 0 1440 5
201 2 -15.3339487096765 17.2997113700163 100 0 1440 5
202 2 -13.2073531659636 -77.6567553486444 100 0 1440 5
203 2 -22.0449867325165 88.0568832634978 100 0 1440 5
204 2 -80.4173434830368 14.8416259187456 100 0 1440 5
205 2 -86.7716123146955 -38.2221434834648 100 0 1440 5
206 2 -37.3520211441608 -55.7677248525891 100 0 1440 5
207 2 -27.7281544761884 87.1761916544855 100 0 1440 5
208 2 17.8300348954743 -73.8594963557091 100 0 1440 5
209 2 32.7834453226863 79.7589508708498 100 0 1440 5
210 2 -70.7991343984382 -63.389126992368 100 0 1440 5
211 2 -95.0704542868216 12.2522148785194 100 0 1440 5
212 2 -67.6955955929706 -80.8435213014718 100 0 1440 5
213 2 71.4455164434035 20.8636760673656 100 0 1440 5
214 2 -5.9642653697459 -33.6334099832328 100 0 1440 5
215 2 71.7161329220509 -71.684950866667 100 0 1440 5
216 2 2.1269234552058 -38.1721483646004 100 0 1440 5
217 2 81.1325082996653 -78.733964294473 100 0 1440 5
218 2 -89.6446064516532 44.2868897879038 100 0 1440 5
219 2 -15.2381724929405 -80.1683118596387 100 0 1440 5
220 2 71.1195104281337 69.4716986725211 100 0 1440 5
221 2 -21.6029380229465 26.4990520756626 100 0 1440 5
222 2 -20.5873090997692 -60.259077859709 100 0 1440 5
223 2 40.4153244886281 -44.8652599572952 100 0 1440 5
224 2 -34.4265622749383 44.8144047665153 100 0 1440 5
225 2 85.2296331917181 10.3254119204749 100 0 1440 5
226 2 78.2208406940903 8.4504774698388 100 0 1440 5
227 2 54.7586548962663 33.5158247840511 100 0 1440 5
228 2 28.8548169572387 -80.604321561168 100 0 1440 5
229 2 -59.8234473592051 53.9369772477997 100 0 1440 5
230 2 76.6842562661147 96.6863027529172 100 0 1440 5
231 2 4.77943389364484 5.9077242341786 100 0 1440 5
232 2 -67.0541477237627 -91.0013637573172 100 0 1440 5
233 2 -56.719854015828 4.62988971026022 100 0 1440 5
234 2 -9.48169831378536 47.9212733240814 100 0 1440 5
235 2 47.0083570115825 -56.9128301733329 100 0 1440 5
236 2 -65.1276987171563 -88.4211427382866 100 0 1440 5
237 2 22.7620560357273 94.2348095674404 100 0 1440 5
238 2 79.8029314083671 -43.0827729316519 100 0 1440 5
239 2 50.4688683170677 14.5879649744401 100 0 1440 5
240 2 -24.9308545303613 48.2356205310396 100 0 1440 5
241 2 67.0349722421655 -35.0353572537969 100 0 1440 5
242 2 -52.2582486312864 91.4175801686469 100 0 1440 5
243 2 77.0749868464399 -62.9780479712352 100 0 1440 5
244 2 -74.9119653496045 76.0888507712707 100 0 1440 5
245 2 -47.4579649724241 -76.0250779852228 100 0 1440 5
246 2 -79.8254027654615 -66.936843950927 100 0 1440 5
247 2 70.152340130857 -47.7368539526665 100 0 1440 5
248 2 83.6516323294184 86.4956103261477 100 0 1440 5
249 2 16.0872450818395 27.8148207862401 100 0 1440 5
250 2 -6.38171199274993 76.8439716545657 100 0 1440 5
251 2 70.5465161421721 3.95817013705226 100 0 1440 5
252 2 92.9115514639484 -57.1397123055817 100 0 1440 5
253 2 -30.2657298289922 -15.9204094329809 100 0 1440 5
254 2 28.0867756824911 -27.6549622923625 100 0 1440 5
255 2 -30.1780925126543 95.083939637162 100 0 1440 5
256 2 0.868132572760061 9.36294554657593 100 0 1440 5
257 2 -62.984895452221 -50.0419744339624 100 0 1440 5
258 2 30.6684741705034 90.2395420827787 100 0 1440 5
259 2 -68.6567158204817 -70.2186450916841 100 0 1440 5
260 2 31.2618786440744 75.2506036170871 100 0 1440 5
261 2 -98.8959014598016 -93.9986295198693 100 0 1440 5
262 2 -73.184886820129 53.9280979391634 100 0 1440 5
263 2 -37.4286061861319 69.4515749932393 100 0 1440 5
264 2 -61.1520762040861 -11.0934556372683 100 0 1440 5
265 2 -1.22306160329586 -11.6771000286448 100 0 1440 5
266 2 -51.4769747322326 -11.0819492477191 100 0 1440 5
267 2 -94.3070495236221 -33.8907430854036 100 0 1440 5
268 2 25.8164751420232 -18.2669582223184 100 0 1440 5
269 2 -31.611781034352 -26.4297891481803 100 0 1440 5
270 2 82.0643367598315 11.4821508851179 100 0 1440 5
271 2 -71.2555637863609 -24.7550421243105 100 0 1440 5
272 2 -25.7762701835183 -16.046773744057 100 0 1440 5
273 2 65.7653142874118 28.3950804916586 100 0 1440 5
274 2 -87.3479042572022 3.33121083951653 100 0 1440 5
275 2 45.6782013918136 -4.04328987038554 100 0 1440 5
276 2 9.64933161013235 12.7581108917866 100 0 1440 5
277 2 98.830313677248 58.7785574657758 100 0 1440 5
278 2 79.3999328330052 0.480678828333225 100 0 1440 5
279 2 71.3584127728829 -62.1314092175012 100 0 1440 5
280 2 -47.102005828048 -52.2048828912091 100 0 1440 5
281 2 99.925853376967 -75.5482370450167 100 0 1440 5
282 2 11.16341292391 62.1863728090233 100 0 1440 5
283 2 -73.7365393636942 -27.6380787035535 100 0 1440 5
284 2 39.4144802284877 99.8147500081245 100 0 1440 5
285 2 -45.7652636464026 19.7856939171587 100 0 1440 5
286 2 52.3267986157272 -20.2300683807238 100 0 1440 5
287 2 -54.289501225788 89.9025439578153 100 0 1440 5
288 2 -9.81731122551466 -74.637613673309 100 0 1440 5
289 2 33.3472953231443 64.9061315440477 100 0 1440 5
290 2 -92.6744914696734 35.349852355327 100 0 1440 5
291 2 19.7068536882561 55.7554350764505 100 0 1440 5
292 2 -96.7688353121666 43.7224503957623 100 0 1440 5
293 2 -55.0554834224307 -0.577428980663797 100 0 1440 5
294 2 -66.3288837854928 26.9392956335679 100 0 1440 5
295 2 -7.92789818374402 33.1357271815008 100 0 1440 5
296 2 -98.5310922780506 -28.1074340092744 100 0 1440 5
297 2 -97.2709953068808 26.0429010936164 100 0 1440 5
298 2 -4.52770216522467 -60.9328471239138 100 0 1440 5
299 2 -18.7363238832582 -74.1469750205582 100 0 1440 5
300 2 -79.5730796712682 -90.8144155374316 100 0 1440 5
301 2 -54.8500693018731 -87.521625508127 100 0 1440 5
302 2 -47.0783006332475 -42.9758177392472 100 0 1440 5
303 2 -49.6220741604596 81.7637123399308 100 0 1440 5
304 2 -51.4175037347961 75.1277020417263 100 0 1440 5
305 2 87.1321687784096 27.4262226691135 100 0 1440 5
306 2 7.9452564823363 -1.96866752351355 100 0 1440 5
307 2 -49.9123841894807 -6.14623992488106 100 0 1440 5
308 2 43.2948144369739 -67.3588082950801 100 0 1440 5
309 2 75.9338890983905 60.0500809297685 100 0 1440 5
310 2 52.1870628377407 -35.9273140756812 100 0 1440 5
311 2 -14.184085941384 37.5323567780455 100 0 1440 5
312 2 -63.0180350683638 -86.929412504395 100 0 1440 5
313 2 -59.5790631839328 -47.7387975735141 100 0 1440 5
314 2 70.72944496554 -91.1692344951149 100 0 1440 5
315 2 19.235979113278 90.7244974857392 100 0 1440 5
316 2 21.0210966952395 0.431471688659713 100 0 1440 5
317 2 -27.5396101300466 59.2362520539453 100 0 1440 5
318 2 -56.5755355261579 55.1072616329662 100 0 1440 5
319 2 4.2243208004372 97.6084774326509 100 0 1440 5
320 2 -51.0450611950539 -70.6686723100631 100 0 1440 5
321 2 -40.2002493838815 -54.0097162466836 100 0 1440 5
322 2 55.4396307557148 99.3075486197057 100 0 1440 5
323 2 78.6851708651447 57.3520506600445 100 0 1440 5
324 2 35.9395097910074 4.3322340613031 100 0 1440 5
325 2 1.71228889344874 -73.5436827570126 100 0 1440 5
326 2 -20.4028300880076 96.012672063128 100 0 1440 5
327 2 86.2021622489912 -54.041174253031 100 0 1440 5
328 2 47.9693919611812 58.095487561792 100 0 1440 5
329 2 81.8531165952571 56.4057426911873 100 0 1440 5
330 2 -74.6872419094153 28.3578013875825 100 0 1440 5
331 2 85.262678350437 -87.6557165715624 100 0 1440 5
332 2 72.2685101807151 31.4685555954952 100 0 1440 5
333 2 -52.8153636746346 2.67659434612852 100 0 1440 5
334 2 62.4161899454158 -61.1185458272615 100 0 1440 5
335 2 18.8392960961771 -70.9813866335608 100 0 1440 5
336 2 -60.6640829389782 80.7450709568172 100 0 1440 5
337 2 -52.5059307832159 28.5595466392934 100 0 1440 5
338 2 22.8630154181168 20.7051114127552 100 0 1440 5
339 2 63.4018091516673 -76.738620160593 100 0 1440 5
340 2 -72.5123509898303 -4.35110573628208 100 0 1440 5
341 2 -73.0601705088851 58.8242987774905 100 0 1440 5
342 2 59.322740545597 -49.6518446537465 100 0 1440 5
343 2 -46.0276199010657 66.4308386157686 100 0 1440 5
344 2 22.3372800983164 46.1635819695687 100 0 1440 5
345 2 27.2275758368004 17.7518263393054 100 0 1440 5
346 2 96.8557504966192 -18.821626002287 100 0 1440 5
347 2 -9.3745670902031 -42.9414602227965 100 0 1440 5
348 2 26.5093631912073 -32.8510896557532 100 0 1440 5
349 2 -38.5691678156526 -30.3292091084288 100 0 1440 5
350 2 52.3676755405042 -89.5564109290802 100 0 1440 5
351 2 71.8729595426218 97.6376637572329 100 0 1440 5
352 2 -81.0184896951334 36.7564183150932 100 0 1440 5
353 2 -51.8648670433528 33.8792111414833 100 0 1440 5
354 2 -83.7435168489115 -16.9747236649101 100 0 1440 5
355 2 -28.3350230092601 -64.4786496392342 100 0 1440 5
356 2 48.8024266346038 -92.0237554416417 100 0 1440 5
357 2 57.4987103725185 -5.53468836001656 100 0 1440 5
358 2 -8.35585805093828 -98.4996398557058 100 0 1440 5
359 2 -20.7260663893528 15.1050930302276 100 0 1440 5
360 2 14.5347752114624 12.217846731761 100 0 1440 5
361 2 13.9868038815983 -19.5757224479607 100 0 1440 5
362 2 -31.1887343141926 -25.2073237691917 100 0 1440 5
363 2 -44.8790739418833 71.4750831238959 100 0 1440 5
364 2 28.6233116392346 -30.3524967612134 100 0 1440 5
365 2 -75.0492656912947 -47.3995434905575 100 0 1440 5
366 2 -24.0702920281272 56.6409094130137 100 0 1440 5
367 2 20.640650660345 -15.037798527932 100 0 1440 5
368 2 -5.00970913483272 -86.9241895846528 100 0 1440 5
369 2 -40.113052214199 1.36736106175164 100 0 1440 5
370 2 -8.08535904680738 -99.6948746415256 100 0 1440 5
371 2 96.5710755522586 11.5491669766854 100 0 1440 5
372 2 38.5117104374849 -39.4912994705692 100 0 1440 5
373 2 92.1252970496731 32.590637741005 100 0 1440 5
374 2 33.1942136381919 87.3793280428146 100 0 1440 5
375 2 -68.4071175948937 5.83616452004065 100 0 1440 5
376 2 16.6295172028533 56.045818484364 100 0 1440 5
377 2 32.8598901834674 99.3019812558273 100 0 1440 5
378 2 -66.5785519211077 -23.727212954978 100 0 1440 5
379 2 -77.9672109245389 61.2780869481909 100 0 1440 5
380 2 16.2064668969101 39.6304076163119 100 0 1440 5
381 2 36.8498993801914 22.6447848305568 100 0 1440 5
382 2 -76.3704058908523 -40.1318086801979 100 0 1440 5
383 2 -86.6160729972428 -93.3356616052961 100 0 1440 5
384 2 -7.16811141901346 -96.7748325233572 100 0 1440 5
385 2 -60.2182151936837 38.0351302050158 100 0 1440 5
386 2 -9.94127415686634 -77.9400014123922 100 0 1440 5
387 2 95.6855096834879 -81.6800412896399 100 0 1440 5
388 2 -54.8618316218544 -55.6911410102202 100 0 1440 5
389 2 -0.801548856399137 1.11453331055174 100 0 1440 5
390 2 -62.1420743627844 -60.6783380170299 100 0 1440 5
391 2 57.3430910501877 -65.7353587355615 100 0 1440 5
392 2 -66.7106705383382 -62.8412551228337 100 0 1440 5
393 2 54.064916887264 -7.04632586202791 100 0 1440 5
394 2 21.0939637183209 -13.854271898245 100 0 1440 5
395 2 45.7597750833251 -10.4259711167927 100 0 1440 5
396 2 48.654647749067 -91.7957342620298 100 0 1440 5
397 2 -7.54586102137083 -24.9008481870007 100 0 1440 5
398 2 -87.0260558180597 72.1461130879703 100 0 1440 5
399 2 98.1878004842308 31.4454851912487 100 0 1440 5
400 2 -79.218194745112 23.8076646771503 100 0 1440 5
401 2 -77.4993021496336 62.4381183948699 100 0 1440 5
402 2 84.9159505628826 63.8071759007488 100 0 1440 5
403 2 -47.501013262815 17.9783511212392 100 0 1440 5
404 2 -91.8643544447995 77.1475858715121 100 0 1440 5
405 2 -21.3158895375422 5.48845741370343 100 0 1440 5
406 2 -60.9217133180913 25.3095204021321 100 0 1440 5
407 2 -74.8884096112086 -43.5634911421872 100 0 1440 5
408 2 -39.3298416828763 95.4519849643759 100 0 1440 5
409 2 -36.3323985929902 3.60498566226539 100 0 1440 5
410 2 96.1844709713695 50.5577704062802 100 0 1440 5
411 2 52.1001828727599 -5.23111201886906 100 0 1440 5
412 2 65.1528823463828 79.6470016794842 100 0 1440 5
413 2 25.3322246600383 6.7249692577505 100 0 1440 5
414 2 78.9577049829724 52.4808743307318 100 0 1440 5
415 2 -70.4457762917748 44.4213610757842 100 0 1440 5
416 2 -11.7375208939386 35.5587575447714 100 0 1440 5
417 2 99.3102910583524 5.65905748920983 100 0 1440 5
418 2 51.2050992808021 25.8708085903407 100 0 1440 5
419 2 60.5400653997258 -17.0187114293483 100 0 1440 5
420 2 -82.1682088403286 59.1253541166225 100 0 1440 5
421 2 -90.7638809203412 59.5665504662477 100 0 1440 5
422 2 73.5685024227202 -93.5291386254875 100 0 1440 5
423 2 -81.4398111330327 61.9537850753417 100 0 1440 5
424 2 -30.7897375083364 97.6466595952445 100 0 1440 5
425 2 -89.9038109959839 -35.8632709153866 100 0 1440 5
426 2 -80.8146587667316 -88.2800090516326 100 0 1440 5
427 2 -28.8074692675032 -72.0234080211597 100 0 1440 5
428 2 -28.4288398414951 -75.0802157782232 100 0 1440 5
429 2 84.47484303476 -74.8692116756885 100 0 1440 5
430 2 55.979443071201 -32.4949348815466 100 0 1440 5
431 2 -27.3681737045884 55.0382535759908 100 0 1440 5
432 2 78.0905992234473 40.1784573477642 100 0 1440 5
433 2 -42.8442635429725 -30.6782726041419 100 0 1440 5
434 2 -52.9716267052287 -99.5318989963636 100 0 1440 5
435 2 -69.8560454807712 -19.2278935125685 100 0 1440 5
436 2 -45.7230645718873 29.0748315676183 100 0 1440 5
437 2 -19.5466925879977 98.5023627503054 100 0 1440 5
438 2 -53.5696163721035 -93.1390632482106 100 0 1440 5
439 2 76.9833338620394 -58.3435953613858 100 0 1440 5
440 2 -9.66934744598049 9.51255180469275 100 0 1440 5
441 2 -39.1874046349905 -27.8855575313386 100 0 1440 5
442 2 -24.6793703696731 -3.36492065709137 100 0 1440 5
443 2 -56.8875197229268 -90.0412854364689 100 0 1440 5
444 2 -43.7335660728245 -74.0397602584039 100 0 1440 5
445 2 46.6298008455816 -9.81534695367117 100 0 1440 5
